寄生兽：完结篇	演员	阿部隆史
寄生兽：完结篇	演员	桥本爱
寄生兽：完结篇	演员	新井浩文
寄生兽：完结篇	演员	岩井秀人
寄生兽：完结篇	演员	山中崇
寄生兽：完结篇	演员	皮埃尔泷
寄生兽：完结篇	演员	丰原功补
寄生兽：完结篇	演员	大森南朋
寄生兽：完结篇	演员	北村一辉
寄生兽：完结篇	演员	国村隼
寄生兽：完结篇	演员	浅野忠信
寄生兽：完结篇	类型	科幻
寄生兽：完结篇	类型	恐怖
寄生兽：完结篇	地区	Japan_日本
寄生兽：完结篇	语言	日语
寄生兽：完结篇	上映年份	2015.0
寄生兽：完结篇	片长	117.0
寄生兽：完结篇	别名	Part 2
正义联盟：神魔之战	豆瓣评分	7.7
正义联盟：神魔之战	导演	Sam Liu
正义联盟：神魔之战	编剧	Alan Burnett
正义联盟：神魔之战	演员	Jason Isaacs
正义联盟：神魔之战	演员	Michael C. Hall
正义联盟：神魔之战	演员	Tamara Taylor
正义联盟：神魔之战	演员	Paget Brewster
正义联盟：神魔之战	演员	Benjamin Bratt
正义联盟：神魔之战	类型	动作
正义联盟：神魔之战	类型	科幻
正义联盟：神魔之战	类型	动画
正义联盟：神魔之战	地区	United States of America_美国
正义联盟：神魔之战	语言	英语
正义联盟：神魔之战	上映年份	2015.0
正义联盟：神魔之战	片长	76.0
正义联盟：神魔之战	别名	正义联盟：神明与怪物
正义联盟：神魔之战	别名	正义联盟：神魔世界
正义联盟：神魔之战	别名	正义联盟：神与魔
正义联盟：神魔之战	别名	正义联盟：众神与野兽
脑浆炸裂少女	豆瓣评分	5.1
脑浆炸裂少女	导演	アベユーイチ
脑浆炸裂少女	编剧	吉田恵里香
脑浆炸裂少女	演员	柏木阳平
脑浆炸裂少女	演员	竹富圣花
脑浆炸裂少女	演员	上白石萌歌
脑浆炸裂少女	演员	志田友美
脑浆炸裂少女	演员	荒井敦史
脑浆炸裂少女	演员	菅谷哲也
脑浆炸裂少女	演员	浅香航大
脑浆炸裂少女	类型	科幻
脑浆炸裂少女	类型	冒险
脑浆炸裂少女	地区	Japan_日本
脑浆炸裂少女	语言	日语
脑浆炸裂少女	上映年份	2015.0
脑浆炸裂少女	别名	Noushou Sakuretsu Gaaru
脑浆炸裂少女	别名	Brain Fluid Explosion Girl
平行宇宙	豆瓣评分	6.1
平行宇宙	导演	Christopher Leone
平行宇宙	编剧	Christopher Leone
平行宇宙	编剧	Laura Harkcom
平行宇宙	演员	杰西卡·罗德
平行宇宙	演员	康斯坦斯·吴
平行宇宙	演员	戴维·杰
平行宇宙	演员	马科·圣约翰
平行宇宙	演员	Mark Hapka
平行宇宙	演员	Eric Jungmann
平行宇宙	演员	Michael Monks
平行宇宙	演员	Luke Hawx
平行宇宙	演员	Kim Collins
平行宇宙	类型	动作
平行宇宙	类型	科幻
平行宇宙	地区	United States of America_美国
平行宇宙	语言	英语
平行宇宙	上映年份	2015.0
平行宇宙	片长	83.0
平行宇宙	别名	建筑
机器纪元	豆瓣评分	6.1
机器纪元	导演	加贝·伊班内兹
机器纪元	编剧	加贝·伊班内兹
机器纪元	编剧	伊戈尔·拉格瑞塔
机器纪元	编剧	哈维尔·桑切斯·唐纳特
机器纪元	演员	安东尼奥·班德拉斯
机器纪元	演员	迪伦·麦克德莫特
